match_id,date,competition,confederation,match_type,season,home_away,team,opponent,gols_marcados,gols_sofridos,shots,shots_on_goal,blocked_shots,ball_possession,fouls,yellow_cards,red_cards,corners,offsides,passes_accurate,saves,ast,has_shot_data,weight,home_advantage,ko_round,went_et,went_penalties
1126076,2025-10-08 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Niger,DR Congo,3.0,1.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126076,2025-10-08 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,DR Congo,Niger,1.0,3.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126079,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Burundi,Kenya,0.0,1.0,,,,,,0.0,1.0,,,,,,True,1.0,0,,,
1126079,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Kenya,Burundi,1.0,0.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126081,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Mozambique,Guinea,1.0,2.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126081,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Guinea,Mozambique,2.0,1.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126082,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Botswana,Uganda,0.0,1.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126082,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Uganda,Botswana,1.0,0.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126085,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Liberia,Namibia,3.0,1.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126085,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Namibia,Liberia,1.0,3.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126080,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Somalia,Algeria,0.0,3.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126080,2025-10-09 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Algeria,Somalia,3.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126078,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Gambia,Gabon,3.0,4.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126078,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Gabon,Gambia,4.0,3.0,,,,,,5.0,1.0,,,,,,True,1.0,0,,,
1126065,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,South Sudan,Senegal,0.0,5.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126065,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Senegal,South Sudan,5.0,0.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126067,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Sudan,Mauritania,0.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126067,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Mauritania,Sudan,0.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126077,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Seychelles,Ivory Coast,0.0,7.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126077,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Ivory Coast,Seychelles,7.0,0.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126066,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Togo,DR Congo,0.0,1.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126066,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,DR Congo,Togo,1.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126083,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Sao Tome and Principe,Tunisia,0.0,6.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126083,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Tunisia,Sao Tome and Principe,6.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126070,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Rwanda,Benin,0.0,1.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126070,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Benin,Rwanda,1.0,0.0,,,,,,4.0,0.0,,,,,,True,1.0,0,,,
1126068,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Lesotho,Nigeria,1.0,2.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126068,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Nigeria,Lesotho,2.0,1.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126069,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Zimbabwe,South Africa,0.0,0.0,6.0,2.0,2.0,30.0,16.0,4.0,1.0,4.0,0.0,149.0,2.0,,True,1.0,0,,,
1126069,2025-10-10 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,South Africa,Zimbabwe,0.0,0.0,24.0,3.0,11.0,70.0,16.0,2.0,1.0,14.0,2.0,429.0,2.0,,True,1.0,0,,,
1126101,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Zambia,Niger,0.0,1.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126101,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Niger,Zambia,1.0,0.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126114,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Chad,Central African Republic,2.0,3.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126114,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Central African Republic,Chad,3.0,2.0,,,,,,8.0,0.0,,,,,,True,1.0,0,,,
1126091,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Egypt,Guinea-Bissau,1.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126091,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Guinea-Bissau,Egypt,0.0,1.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126115,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Mali,Madagascar,4.0,1.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126115,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Madagascar,Mali,1.0,4.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126089,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Burkina Faso,Ethiopia,3.0,1.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126089,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Ethiopia,Burkina Faso,1.0,3.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126113,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Ghana,Comoros,1.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126113,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Comoros,Ghana,0.0,1.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126090,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Djibouti,Sierra Leone,1.0,2.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126090,2025-10-12 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Sierra Leone,Djibouti,2.0,1.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126112,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Tunisia,Namibia,3.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126112,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Namibia,Tunisia,0.0,3.0,,,,,,4.0,0.0,,,,,,True,1.0,0,,,
1126111,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Sao Tome and Principe,Malawi,1.0,0.0,,,,,,1.0,1.0,,,,,,True,1.0,0,,,
1126111,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Malawi,Sao Tome and Principe,0.0,1.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126093,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,South Sudan,Togo,0.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126093,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Togo,South Sudan,0.0,0.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126110,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Equatorial Guinea,Liberia,1.0,1.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126110,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Liberia,Equatorial Guinea,1.0,1.0,,,,,,4.0,0.0,,,,,,True,1.0,0,,,
1126099,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Mauritius,Libya,0.0,0.0,,,,,,0.0,0.0,,,,,,True,1.0,0,,,
1126099,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Libya,Mauritius,0.0,0.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126096,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Lesotho,Zimbabwe,1.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126096,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Zimbabwe,Lesotho,0.0,1.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126100,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Cameroon,Angola,0.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126100,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Angola,Cameroon,0.0,0.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126098,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Cape Verde,Eswatini,3.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126098,2025-10-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Eswatini,Cape Verde,0.0,3.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1126105,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Seychelles,Gambia,0.0,7.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126105,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Gambia,Seychelles,7.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126097,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Nigeria,Benin,4.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126097,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Benin,Nigeria,0.0,4.0,,,,,,6.0,0.0,,,,,,True,1.0,0,,,
1126107,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Guinea,Botswana,2.0,2.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126107,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Botswana,Guinea,2.0,2.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126095,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,South Africa,Rwanda,3.0,0.0,12.0,5.0,1.0,63.0,12.0,3.0,0.0,7.0,0.0,496.0,0.0,,True,1.0,0,,,
1126095,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Rwanda,South Africa,0.0,3.0,4.0,0.0,1.0,37.0,19.0,4.0,0.0,4.0,4.0,279.0,2.0,,True,1.0,0,,,
1126109,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Algeria,Uganda,2.0,1.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126109,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Uganda,Algeria,1.0,2.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126108,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Somalia,Mozambique,0.0,1.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126108,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Mozambique,Somalia,1.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126094,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Senegal,Mauritania,4.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126094,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Mauritania,Senegal,0.0,4.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126103,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Morocco,DR Congo,1.0,0.0,18.0,5.0,6.0,77.0,9.0,1.0,0.0,10.0,1.0,700.0,0.0,,True,1.0,0,,,
1126103,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,DR Congo,Morocco,0.0,1.0,1.0,0.0,0.0,23.0,17.0,3.0,0.0,0.0,2.0,157.0,4.0,,True,1.0,0,,,
1126106,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Ivory Coast,Kenya,3.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126106,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Kenya,Ivory Coast,0.0,3.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126104,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Gabon,Burundi,2.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126104,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Burundi,Gabon,0.0,2.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1126092,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,DR Congo,Sudan,1.0,0.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1126092,2025-10-14 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,Sudan,DR Congo,0.0,1.0,,,,,,2.0,0.0,,,,,,True,1.0,0,,,
1483272,2025-11-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,home,Cameroon,DR Congo,0.0,1.0,,,,,,3.0,0.0,,,,,,True,1.0,0,,,
1483272,2025-11-13 00:00:00,CAF WCQ 2026,CAF,WCQ,2023,away,DR Congo,Cameroon,1.0,0.0,,,,,,1.0,0.0,,,,,,True,1.0,0,,,
1100323,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Kuwait,India,0.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100323,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,India,Kuwait,1.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100324,2024-06-06 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,North Korea,Syria,1.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100324,2024-06-06 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Syria,North Korea,0.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100325,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Thailand,China,1.0,2.0,17.0,4.0,3.0,63.0,5.0,0.0,0.0,7.0,3.0,430.0,0.0,,True,1.0,0,,,
1100325,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,China,Thailand,2.0,1.0,7.0,2.0,0.0,37.0,17.0,4.0,0.0,5.0,5.0,229.0,3.0,,True,1.0,0,,,
1100326,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Malaysia,Kyrgyzstan,4.0,3.0,,,,,,,,,,,,,False,1.0,0,,,
1100326,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Kyrgyzstan,Malaysia,3.0,4.0,,,,,,,,,,,,,False,1.0,0,,,
1100327,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Turkmenistan,Uzbekistan,1.0,3.0,,,,,,,,,,,,,False,1.0,0,,,
1100327,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Uzbekistan,Turkmenistan,3.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100328,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Philippines,Vietnam,0.0,2.0,,,,,,,,,,,,,False,1.0,0,,,
1100328,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Vietnam,Philippines,2.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100329,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Tajikistan,Jordan,1.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100329,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Jordan,Tajikistan,1.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100330,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Lebanon,Palestine,0.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100330,2023-11-16 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Palestine,Lebanon,0.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100331,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,India,Qatar,0.0,3.0,7.0,0.0,1.0,47.0,14.0,1.0,0.0,3.0,2.0,268.0,3.0,,True,1.0,0,,,
1100331,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Qatar,India,3.0,0.0,20.0,6.0,7.0,53.0,7.0,0.0,0.0,11.0,4.0,330.0,0.0,,True,1.0,0,,,
1100332,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Syria,Japan,0.0,5.0,2.0,0.0,0.0,29.0,8.0,,0.0,1.0,5.0,181.0,3.0,,True,1.0,0,,,
1100332,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Japan,Syria,5.0,0.0,19.0,8.0,3.0,71.0,10.0,,0.0,5.0,4.0,567.0,0.0,,True,1.0,0,,,
1100333,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,China,South Korea,0.0,3.0,5.0,0.0,2.0,35.0,19.0,4.0,0.0,0.0,1.0,283.0,4.0,,True,1.0,0,,,
1100333,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,South Korea,China,3.0,0.0,18.0,8.0,5.0,65.0,14.0,1.0,0.0,4.0,0.0,602.0,0.0,,True,1.0,0,,,
1100334,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Kyrgyzstan,Oman,1.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100334,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Oman,Kyrgyzstan,0.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100335,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Uzbekistan,Iran,2.0,2.0,,,,,,,,,,,,,False,1.0,0,,,
1100335,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Iran,Uzbekistan,2.0,2.0,,,,,,,,,,,,,False,1.0,0,,,
1100336,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Vietnam,Iraq,0.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100336,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Iraq,Vietnam,1.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100337,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Jordan,Saudi Arabia,0.0,2.0,17.0,4.0,5.0,56.0,13.0,3.0,0.0,8.0,9.0,374.0,0.0,,True,1.0,0,,,
1100337,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Saudi Arabia,Jordan,2.0,0.0,7.0,2.0,0.0,44.0,17.0,1.0,0.0,1.0,0.0,290.0,4.0,,True,1.0,0,,,
1100338,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Bahrain,United Arab Emirates,0.0,2.0,,,,,,,,,,,,,False,1.0,0,,,
1100338,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,United Arab Emirates,Bahrain,2.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100339,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Palestine,Australia,0.0,1.0,7.0,2.0,1.0,46.0,16.0,1.0,0.0,6.0,2.0,287.0,4.0,,True,1.0,0,,,
1100339,2023-11-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Australia,Palestine,1.0,0.0,8.0,5.0,2.0,54.0,18.0,1.0,0.0,4.0,0.0,383.0,2.0,,True,1.0,0,,,
1100340,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Qatar,Kuwait,3.0,0.0,16.0,7.0,5.0,64.0,13.0,0.0,0.0,5.0,7.0,460.0,1.0,,True,1.0,0,,,
1100340,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Kuwait,Qatar,0.0,3.0,5.0,2.0,0.0,36.0,13.0,3.0,0.0,1.0,1.0,222.0,4.0,,True,1.0,0,,,
1100341,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Japan,North Korea,1.0,0.0,12.0,3.0,2.0,61.0,5.0,1.0,0.0,7.0,2.0,325.0,3.0,,True,1.0,0,,,
1100341,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,North Korea,Japan,0.0,1.0,6.0,3.0,1.0,39.0,8.0,3.0,0.0,3.0,2.0,159.0,2.0,,True,1.0,0,,,
1100342,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,South Korea,Thailand,1.0,1.0,25.0,8.0,10.0,78.0,7.0,0.0,0.0,13.0,2.0,740.0,1.0,,True,1.0,0,,,
1100342,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Thailand,South Korea,1.0,1.0,6.0,2.0,2.0,22.0,8.0,1.0,0.0,4.0,0.0,161.0,7.0,,True,1.0,0,,,
1100343,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Oman,Malaysia,2.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100343,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Malaysia,Oman,0.0,2.0,,,,,,,,,,,,,False,1.0,0,,,
1100344,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Iran,Turkmenistan,5.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100344,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Turkmenistan,Iran,0.0,5.0,,,,,,,,,,,,,False,1.0,0,,,
1100345,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Iraq,Philippines,1.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100345,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Philippines,Iraq,0.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100346,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Saudi Arabia,Tajikistan,1.0,0.0,9.0,5.0,1.0,51.0,15.0,2.0,0.0,4.0,0.0,348.0,3.0,,True,1.0,0,,,
1100346,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Tajikistan,Saudi Arabia,0.0,1.0,11.0,3.0,3.0,49.0,9.0,1.0,0.0,5.0,3.0,323.0,3.0,,True,1.0,0,,,
1100347,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Australia,Lebanon,2.0,0.0,10.0,6.0,2.0,64.0,14.0,2.0,0.0,9.0,5.0,557.0,3.0,,True,1.0,0,,,
1100347,2024-03-21 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Lebanon,Australia,0.0,2.0,6.0,3.0,0.0,36.0,4.0,0.0,0.0,1.0,0.0,275.0,4.0,,True,1.0,0,,,
1100348,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Kuwait,Qatar,1.0,2.0,16.0,3.0,4.0,38.0,11.0,2.0,0.0,3.0,1.0,153.0,5.0,,True,1.0,0,,,
1100348,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Qatar,Kuwait,2.0,1.0,14.0,7.0,4.0,62.0,12.0,2.0,0.0,8.0,6.0,314.0,2.0,,True,1.0,0,,,
1100350,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Thailand,South Korea,0.0,3.0,5.0,2.0,1.0,41.0,13.0,2.0,0.0,5.0,1.0,307.0,0.0,,True,1.0,0,,,
1100350,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,South Korea,Thailand,3.0,0.0,9.0,4.0,3.0,59.0,14.0,1.0,0.0,2.0,5.0,495.0,2.0,,True,1.0,0,,,
1100351,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Malaysia,Oman,0.0,2.0,,,,,,,,,,,,,False,1.0,0,,,
1100351,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Oman,Malaysia,2.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100352,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Turkmenistan,Iran,0.0,1.0,,,,,,,,,,,,,False,1.0,0,,,
1100352,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Iran,Turkmenistan,1.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100353,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Philippines,Iraq,0.0,5.0,,,,,,,,,,,,,False,1.0,0,,,
1100353,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,away,Iraq,Philippines,5.0,0.0,,,,,,,,,,,,,False,1.0,0,,,
1100354,2024-03-26 00:00:00,AFC WCQ 2026,AFC,WCQ,2026,home,Tajikistan,Saudi Arabia,1.0,1.0,12.0,4.0,2.0,46.0,11.0,1.0,0.0,2.0,,315.0,4.0,,True,1.0,0,,,
